"code","billable","short_desc","long_desc","three_digit","major","sub_chapter","chapter"
"216",FALSE,"Benign neoplasm of skin","Benign neoplasm of skin","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2160",TRUE,"Benign neo skin lip","Benign neoplasm of skin of lip","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2161",TRUE,"Benign neo skin eyelid","Benign neoplasm of eyelid, including canthus","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2162",TRUE,"Benign neo skin ear","Benign neoplasm of ear and external auditory canal","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2163",TRUE,"Benign neo skin face NEC","Benign neoplasm of skin of other and unspecified parts of face","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2164",TRUE,"Ben neo scalp/skin neck","Benign neoplasm of scalp and skin of neck","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2165",TRUE,"Benign neo skin trunk","Benign neoplasm of skin of trunk, except scrotum","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2166",TRUE,"Benign neo skin arm","Benign neoplasm of skin of upper limb, including shoulder","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2167",TRUE,"Benign neo skin leg","Benign neoplasm of skin of lower limb, including hip","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2168",TRUE,"Benign neoplasm skin NEC","Benign neoplasm of other specified sites of skin","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"2169",TRUE,"Benign neoplasm skin NOS","Benign neoplasm of skin, site unspecified","216","Benign neoplasm of skin","Benign Neoplasms","Neoplasms"
"217",TRUE,"Benign neoplasm breast","Benign neoplasm of breast","217","Benign neoplasm of breast","Benign Neoplasms","Neoplasms"
"218",FALSE,"Uterine leiomyoma","Uterine leiomyoma","218","Uterine leiomyoma","Benign Neoplasms","Neoplasms"
"2180",TRUE,"Submucous leiomyoma","Submucous leiomyoma of uterus","218","Uterine leiomyoma","Benign Neoplasms","Neoplasms"
"2181",TRUE,"Intramural leiomyoma","Intramural leiomyoma of uterus","218","Uterine leiomyoma","Benign Neoplasms","Neoplasms"
"2182",TRUE,"Subserous leiomyoma","Subserous leiomyoma of uterus","218","Uterine leiomyoma","Benign Neoplasms","Neoplasms"
"2189",TRUE,"Uterine leiomyoma NOS","Leiomyoma of uterus, unspecified","218","Uterine leiomyoma","Benign Neoplasms","Neoplasms"
"219",FALSE,"Other benign neoplasm of uterus","Other benign neoplasm of uterus","219","Other benign neoplasm of uterus","Benign Neoplasms","Neoplasms"
"2190",TRUE,"Benign neo cervix uteri","Benign neoplasm of cervix uteri","219","Other benign neoplasm of uterus","Benign Neoplasms","Neoplasms"
"2191",TRUE,"Benign neo corpus uteri","Benign neoplasm of corpus uteri","219","Other benign neoplasm of uterus","Benign Neoplasms","Neoplasms"
"2198",TRUE,"Benign neo uterus NEC","Benign neoplasm of other specified parts of uterus","219","Other benign neoplasm of uterus","Benign Neoplasms","Neoplasms"
"2199",TRUE,"Benign neo uterus NOS","Benign neoplasm of uterus, part unspecified","219","Other benign neoplasm of uterus","Benign Neoplasms","Neoplasms"
"220",TRUE,"Benign neoplasm ovary","Benign neoplasm of ovary","220","Benign neoplasm of ovary","Benign Neoplasms","Neoplasms"
"221",FALSE,"Benign neoplasm of other female genital organs","Benign neoplasm of other female genital organs","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"2210",TRUE,"Ben neo fallopian tube","Benign neoplasm of fallopian tube and uterine ligaments","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"2211",TRUE,"Benign neoplasm vagina","Benign neoplasm of vagina","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"2212",TRUE,"Benign neoplasm vulva","Benign neoplasm of vulva","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"2218",TRUE,"Ben neo fem genital NEC","Benign neoplasm of other specified sites of female genital organs","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"2219",TRUE,"Ben neo fem genital NOS","Benign neoplasm of female genital organ, site unspecified","221","Benign neoplasm of other female genital organs","Benign Neoplasms","Neoplasms"
"222",FALSE,"Benign neoplasm of male genital organs","Benign neoplasm of male genital organs","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2220",TRUE,"Benign neoplasm testis","Benign neoplasm of testis","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2221",TRUE,"Benign neoplasm penis","Benign neoplasm of penis","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2222",TRUE,"Benign neoplasm prostate","Benign neoplasm of prostate","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2223",TRUE,"Benign neo epididymis","Benign neoplasm of epididymis","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2224",TRUE,"Benign neoplasm scrotum","Benign neoplasm of scrotum","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2228",TRUE,"Ben neo male genital NEC","Benign neoplasm of other specified sites of male genital organs","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"2229",TRUE,"Ben neo male genital NOS","Benign neoplasm of male genital organ, site unspecified","222","Benign neoplasm of male genital organs","Benign Neoplasms","Neoplasms"
"223",FALSE,"Benign neoplasm of kidney and other urinary organs","Benign neoplasm of kidney and other urinary organs","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2230",TRUE,"Benign neoplasm kidney","Benign neoplasm of kidney, except pelvis","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2231",TRUE,"Benign neo renal pelvis","Benign neoplasm of renal pelvis","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2232",TRUE,"Benign neoplasm ureter","Benign neoplasm of ureter","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2233",TRUE,"Benign neoplasm bladder","Benign neoplasm of bladder","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2238",FALSE,"Other specified sites of urinary organs","Other specified sites of urinary organs","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"22381",TRUE,"Benign neoplasm urethra","Benign neoplasm of urethra","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"22389",TRUE,"Benign neo urinary NEC","Benign neoplasm of other specified sites of urinary organs","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"2239",TRUE,"Benign neo urinary NOS","Benign neoplasm of urinary organ, site unspecified","223","Benign neoplasm of kidney and other urinary organs","Benign Neoplasms","Neoplasms"
"224",FALSE,"Benign neoplasm of eye","Benign neoplasm of eye","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2240",TRUE,"Benign neoplasm eyeball","Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2241",TRUE,"Benign neoplasm orbit","Benign neoplasm of orbit","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2242",TRUE,"Ben neo lacrimal gland","Benign neoplasm of lacrimal gland","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2243",TRUE,"Benign neo conjunctiva","Benign neoplasm of conjunctiva","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2244",TRUE,"Benign neoplasm cornea","Benign neoplasm of cornea","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2245",TRUE,"Benign neoplasm retina","Benign neoplasm of retina","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2246",TRUE,"Benign neoplasm choroid","Benign neoplasm of choroid","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2247",TRUE,"Ben neo lacrimal duct","Benign neoplasm of lacrimal duct","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2248",TRUE,"Benign neoplasm eye NEC","Benign neoplasm of other specified parts of eye","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"2249",TRUE,"Benign neoplasm eye NOS","Benign neoplasm of eye, part unspecified","224","Benign neoplasm of eye","Benign Neoplasms","Neoplasms"
"225",FALSE,"Benign neoplasm of brain and other parts of nervous system","Benign neoplasm of brain and other parts of nervous system","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2250",TRUE,"Benign neoplasm brain","Benign neoplasm of brain","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2251",TRUE,"Benign neo cranial nerve","Benign neoplasm of cranial nerves","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2252",TRUE,"Ben neo cerebr meninges","Benign neoplasm of cerebral meninges","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2253",TRUE,"Benign neo spinal cord","Benign neoplasm of spinal cord","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2254",TRUE,"Ben neo spinal meninges","Benign neoplasm of spinal meninges","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2258",TRUE,"Benign neo nerv sys NEC","Benign neoplasm of other specified sites of nervous system","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"2259",TRUE,"Benign neo nerv sys NOS","Benign neoplasm of nervous system, part unspecified","225","Benign neoplasm of brain and other parts of nervous system","Benign Neoplasms","Neoplasms"
"226",TRUE,"Benign neoplasm thyroid","Benign neoplasm of thyroid glands","226","Benign neoplasm of thyroid glands","Benign Neoplasms","Neoplasms"
"227",FALSE,"Benign neoplasm of other endocrine glands and related structures","Benign neoplasm of other endocrine glands and related structures","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2270",TRUE,"Benign neoplasm adrenal","Benign neoplasm of adrenal gland","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2271",TRUE,"Benign neo parathyroid","Benign neoplasm of parathyroid gland","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2273",TRUE,"Benign neo pituitary","Benign neoplasm of pituitary gland and craniopharyngeal duct","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2274",TRUE,"Ben neopl pineal gland","Benign neoplasm of pineal gland","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2275",TRUE,"Benign neo carotid body","Benign neoplasm of carotid body","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2276",TRUE,"Ben neo paraganglia NEC","Benign neoplasm of aortic body and other paraganglia","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2278",TRUE,"Benign neo endocrine NEC","Benign neoplasm of other endocrine glands and related structures","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"2279",TRUE,"Benign neo endocrine NOS","Benign neoplasm of endocrine gland, site unspecified","227","Benign neoplasm of other endocrine glands and related structures","Benign Neoplasms","Neoplasms"
"228",FALSE,"Hemangioma and lymphangioma, any site","Hemangioma and lymphangioma, any site","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"2280",FALSE,"Hemangioma, any site","Hemangioma, any site","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22800",TRUE,"Hemangioma NOS","Hemangioma of unspecified site","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22801",TRUE,"Hemangioma skin","Hemangioma of skin and subcutaneous tissue","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22802",TRUE,"Hemangioma intracranial","Hemangioma of intracranial structures","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22803",TRUE,"Hemangioma retina","Hemangioma of retina","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22804",TRUE,"Hemangioma intra-abdom","Hemangioma of intra-abdominal structures","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"22809",TRUE,"Hemangioma NEC","Hemangioma of other sites","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"2281",TRUE,"Lymphangioma, any site","Lymphangioma, any site","228","Hemangioma and lymphangioma, any site","Benign Neoplasms","Neoplasms"
"229",FALSE,"Benign neoplasm of other and unspecified sites","Benign neoplasm of other and unspecified sites","229","Benign neoplasm of other and unspecified sites","Benign Neoplasms","Neoplasms"
"2290",TRUE,"Benign neo lymph nodes","Benign neoplasm of lymph nodes","229","Benign neoplasm of other and unspecified sites","Benign Neoplasms","Neoplasms"
"2298",TRUE,"Benign neoplasm NEC","Benign neoplasm of other specified sites","229","Benign neoplasm of other and unspecified sites","Benign Neoplasms","Neoplasms"
"2299",TRUE,"Benign neoplasm NOS","Benign neoplasm of unspecified site","229","Benign neoplasm of other and unspecified sites","Benign Neoplasms","Neoplasms"
"230",FALSE,"Carcinoma in situ of digestive organs","Carcinoma in situ of digestive organs","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2300",TRUE,"Ca in situ oral cav/phar","Carcinoma in situ of lip, oral cavity, and pharynx","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2301",TRUE,"Ca in situ esophagus","Carcinoma in situ of esophagus","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2302",TRUE,"Ca in situ stomach","Carcinoma in situ of stomach","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2303",TRUE,"Ca in situ colon","Carcinoma in situ of colon","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2304",TRUE,"Ca in situ rectum","Carcinoma in situ of rectum","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2305",TRUE,"Ca in situ anal canal","Carcinoma in situ of anal canal","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2306",TRUE,"Ca in situ anus NOS","Carcinoma in situ of anus, unspecified","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2307",TRUE,"Ca in situ bowel NEC/NOS","Carcinoma in situ of other and unspecified parts of intestine","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2308",TRUE,"Ca in situ liver/biliary","Carcinoma in situ of liver and biliary system","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"2309",TRUE,"Ca in situ GI NEC/NOS","Carcinoma in situ of other and unspecified digestive organs","230","Carcinoma in situ of digestive organs","Carcinoma In Situ","Neoplasms"
"231",FALSE,"Carcinoma in situ of respiratory system","Carcinoma in situ of respiratory system","231","Carcinoma in situ of respiratory system","Carcinoma In Situ","Neoplasms"
"2310",TRUE,"Ca in situ larynx","Carcinoma in situ of larynx","231","Carcinoma in situ of respiratory system","Carcinoma In Situ","Neoplasms"
"2311",TRUE,"Ca in situ trachea","Carcinoma in situ of trachea","231","Carcinoma in situ of respiratory system","Carcinoma In Situ","Neoplasms"
"2312",TRUE,"Ca in situ bronchus/lung","Carcinoma in situ of bronchus and lung","231","Carcinoma in situ of respiratory system","Carcinoma In Situ","Neoplasms"
